app_name,release_year,item_id,developer,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing
Star story: the horizon escape,2017,610310,Evilcogames,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Woody blox,2017,732550,Frolov pavel,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
World war party: game of trump,2017,705410,Bad monkee,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Appgamekit - shader pack,2017,710830,Jan bögemann,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
Turtle quest,2017,732800,Spike productions,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Bouncy bob - soundtrack,2017,739160,All those moments,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Witch hunters: full moon ceremony collector's edition,2017,729950,Top evidence studio,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One more night: bio clinic,2017,735650,Stephen wu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Illie,2017,740570,Nedostudio,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bit bullet,2017,726260,Growfall studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Klondike solitaire kings - money cat,2017,748280,Boogygames studios,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0
Critters - cute cubs in a cruel world,2017,717280,Embersparkz,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Oda (character for occult preraise),2017,741283,Arcane raise,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Kiona (character for occult preraise),2017,741284,Arcane raise,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Kabot (character for occult preraise),2017,741311,Arcane raise,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Birch (character for occult preraise),2017,741310,Arcane raise,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Zorad (character for occult preraise),2017,741312,Arcane raise,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Spencer (character for occult preraise),2017,741314,Arcane raise,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Red comrades 3: return of alaska. reloaded,2017,546220,"Buka development,saturn plus",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Command live - black gold blitz,2017,729630,Warfaresims,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Chopper: attack helicopters - rencounter,2017,715780,Gtscom,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Dream hills: captured magic,2017,657070,Mysterytag,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sonic forces,2017,637100,"Sonic team,hardlight",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Way of redemption,2017,498740,Pixel cream,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Cutie paws,2017,733940,Oriplay,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wolfenstein ii: the freedom chronicles - season pass,2017,650410,Machine games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senko no ronde 2 - rounder virtual on,2017,698226,G.rev ltd.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senko no ronde 2 - rounder valken,2017,698225,G.rev ltd.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lone vessel,2017,687420,Cobalt flow studios,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Forever home soundtrack,2017,749190,Pixel blade games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Hand of fate 2 soundtrack,2017,748680,Jeff van dyck,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Starblast,2017,673260,Neuronality,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Team four star rpg,2017,712390,Shadow blade productions,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"Microcosmum: survival of cells - campaign ""aliens""",2017,736450,Alexander byzov,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
Battlerite,2017,504370,Stunlock studios,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Aws argentina wingshooting simulator,2017,718410,Curse box studios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Little busters! - theme song single ""little busters!""",2017,744740,Visualarts/key,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rage quest,2017,709290,Nicholas fisher,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Happy neighbors,2017,729980,Ionel zeveleanu,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zombie pop,2017,739350,Alexeibelih,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Boot hill blaster,2014,743660,Fascimania,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The official appgamekit tutorial guide vol 2,2017,744150,"Digital skills,the game creators",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
Syberia 3 - an automaton with a plan,2017,673500,Microids,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Warhammer 40,000: sanctus reach - sons of cadia",2017,716660,Straylight entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sector 177,2017,741720,Recreat4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rpg maker mv - wonderland music pack,2017,703461,Murray atkinson,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Low desert punk original soundtrack,2017,750300,"Outlaw,douglas brantes",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Rpg maker vx ace - wonderland music pack,2017,703471,Murray atkinson,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rpg maker mv - cinematic drums,2017,703460,Bittersweet entertainment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rpg maker vx ace - cinematic drums,2017,703470,Bittersweet entertainment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Football manager touch 2018 - son generated,2017,711742,Sports interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Football manager 2018 - in-game editor,2017,711730,Sports interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Football manager touch 2018 - starting from the bottom challenge,2017,711744,Sports interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Mc lars 2: brotherhood,2017,737470,"Synersteel studio, llc",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Inner mazes - souls guides,2017,726820,Ilex games,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Шп torrent + шп 9.5,2017,749590,Xeneder,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Football manager touch 2018 - unlimited scouting,2017,711743,Sports interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Tricolour lovestory ost,2017,734400,Hl-galgame,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Clash of robots,2017,651560,Timuz games,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Willy-nilly knight,2017,610500,Double dice games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Willy-nilly knight - collector's expansion pack,2017,639940,Double dice games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Turf wars,2017,713760,Red line games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sword bros,2017,680990,Drew wallace,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lost in the tomb,2017,732070,Sokolab,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Onimod land,2017,633660,Astralax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S2engine hd - building generator,2017,747520,Profenix studio srls,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Redium,2017,667420,Errigar games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Space asteroid shooter 🌀 retro achievement odyssey,2017,699460,Drunken apes,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zombie waiting,2017,680550,Mnb,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lava rolling kid,2017,708250,"Elvery333,raquel covelo suarez,atopecode",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Next,2017,728440,Pirotexnik,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Worshippers,2017,734510,Brainwashing games,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
A wonder,2017,683930,Class of  2016-2017,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Layers,2017,661330,Salus games,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Super boxman ultra,2017,742340,Rocket monster games,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Cosmic trail,2017,727970,"Royal9games,royaljl",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Status: insane,2017,654430,Frostbullet,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Clumsy moose season,2017,409410,Enrick lambert,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
Online circle pong,2017,737930,Vladimir alekseev,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Time killers: spot race,2017,735530,Space fractal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Outcast – second contact golden weapons pack,2017,685840,Appeal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outcast - second contact original soundtrack,2017,685850,Appeal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jump gunners,2017,697660,Nerdrage studios ltd.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Outcast - second contact,2017,618970,Appeal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Space chaos,2017,723060,Dexion games,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fernbus simulator - usedom,2017,686280,Tml-studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
God of thunder,1994,738470,Rdavis,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Шпug+шпнц,2017,749660,Nosedevileugen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Wwe 2k18 - kurt angle pack,2017,704630,"Visual concepts,yuke's co., ltd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Carnival games® vr: alley adventure,2017,631690,Cat daddy games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Injustice™ 2 - fighter pack 1,2017,734281,"Netherrealm studios,qloc",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Injustice™ 2 - power girl,2017,731171,"Netherrealm studios,qloc",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lego® marvel super heroes 2,2017,647830,Tt games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Injustice™ 2 - fighter pack 2,2017,734282,"Netherrealm studios,qloc",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Injustice™ 2 - red hood,2017,721280,"Netherrealm studios,qloc",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Injustice™ 2 - black lightning,2017,747800,"Netherrealm studios,qloc",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Injustice™ 2 - reverse flash,2017,731172,"Netherrealm studios,qloc",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Injustice™ 2 - john stewart,2017,731170,"Netherrealm studios,qloc",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lost wing,2017,556960,Boxfrog games,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jigsawmania,2017,729740,Binary fortress software,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bike of the wild,2017,745180,The most,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
Endless space® 2 - stellar prisoner update,2017,751840,Amplitude studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Endless space® 2 - target locked update,2017,751830,Amplitude studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Endless space® 2 - little grin man update,2017,751831,Amplitude studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Space lagat,2017,741560,Aproldvin,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ticket to ride - united kingdom,2017,457200,Days of wonder,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Deep sky derelicts,2017,698640,Snowhound games,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Ben 10,2017,703180,Torus games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mystery tales: the twilight world collector's edition,2017,740520,Domini games,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The mirage : illusion of wish,2017,680250,Applemint,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cs2d,2004,666220,Unreal software,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Trove - infinium chef pack,2017,747020,Trion worlds,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Grobda remix,2017,739000,"C.u.m原创游戏,幽兰工房",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Retro space shooter,2017,735840,Dexion games,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Uurnog uurnlimited,2017,678850,Nifflas games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Endless space® 2 - galactic statecraft update,2017,751832,Amplitude studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kings and heroes,2017,436560,Industry games,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Endless fables 2: frozen path,2017,699780,Sunward games,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Achball,2017,739180,Achpile,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Door kickers: action squad,2017,686200,"Pixelshard,killhouse games",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Nights of azure 2 - side story, the foreigner in a wonderland of sweets",2017,743270,"Koei tecmo games co., ltd.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gearend,2017,574500,Solarlune games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ai dummy,2017,744220,Narko games,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
001 game creator - point & click adventure kit,2017,567360,Softweir inc.,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
Divide,2017,687270,Exploding tuba studios,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Redout - space exploration pack,2017,728910,34bigthings srl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Carx drift racing online,2017,635260,Carx technologies,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
Solar system,2017,741120,Rewindapp,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lab 03 yrinth : soundtrack ost,2017,742021,"Xinfinity games,nova studios",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Nola is burning,2017,752810,Choice of games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Armored warfare,2015,443110,"Obsidian entertainment,my.com",1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
The mimic,2017,624990,Silhouette wolf,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Qubic: soundtrack,2017,700350,Kähm,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lab 03 yrinth,2017,742010,"Xinfinity games,nova studios",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Segfault,2017,715290,Nodzigames,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lab 03 yrinth : master levels,2017,742020,"Xinfinity games,nova studios",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Salt thrust,2017,736230,Collector_collector,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Masked and mysterious,2017,740720,Thegoldeneyed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The new california,2017,699510,Game e arte,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Goblins keep coming - tower defense,2017,739850,Los exaltados,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
You are a torpedo ai,2017,750820,Leonardo alexandrino,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Unite cell,2017,748530,Wysix,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fishing planet: grand smallie's pack,2017,591987,Fishing planet llc,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
Soldier of failure: operation zombie,2017,748760,Tss studio,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Wonky ship,2015,742630,Kiz studios,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Writers,2017,649990,"Evgeny apel,pavel rodionov,ivan ilchenko",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legion td 2,2017,469600,Autoattack games,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Nelo,2017,537000,Magic and mirrors,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Exit 3 - painter,2017,730670,"Xropi,stev3ns",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Slimebrawl,2017,690000,Koloss kolektiv,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Remaya idle,2017,731880,Wurrad,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
No king no kingdom,2017,726000,Solomakha taras,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Morps,2017,725540,Random developers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barrimean jungle,2017,749650,Golden bear's gameworks,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Euro fishing: le lac d'or,2017,321472,Dovetail games - fishing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Last anime boy: saving loli,2017,750210,Csm,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jumpball 2,2017,750870,André bertaglia,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Carx drift racing online - the royal trio,2017,752440,Carx technologies,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
Nascar heat 2 - november value pack,2017,747720,Monster games,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nascar heat 2 - free november toyota pack,2017,747721,Monster games,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nascar heat 2 - november jumbo expansion,2017,752630,Monster games,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Keep rollin!,2017,742540,Bullid games,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Guppy,2013,698500,Ninjadodogames,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
King of the couch: zoovival,2017,724350,Loophole interactive,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Stellar interface - golden interface,2017,750150,Imaginationoverflow,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ageofdarkness,2017,718070,Steven mildenhall,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Squarism,2017,745030,"Kirun,algamedev,alexander m",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eseapner,2017,740500,20letpast,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The mammoth: a cave painting,2015,751690,Inbetweengames,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Galaxy girls - sara remembers,2017,576615,Burstray games,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Galaxy girls - emilia sneaks aboard,2017,576616,Burstray games,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ts marketplace: gwr large prairies lined liveries add-on,2017,623267,Victory works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Going nowhere: the dream,2017,691240,Nowhere town,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Moving day,2017,750020,Cloudthewolf games,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Red crucible®: reloaded,2015,732730,"Rocketeer games studio, llc",1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Flow handcrafted,2017,747810,Tolgahan kangal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Substance painter 2018,2017,744570,Allegorithmic,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zombie bloxx,2017,713090,Roosh interactive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
White day - japanese uniform - ji-min yoo,2017,742690,Sonnori corp,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
White day - japanese uniform - sung-a kim,2017,742670,Sonnori corp,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
White day - japanese uniform - so-young han,2017,742660,Sonnori corp,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
White day - japanese uniform - ji-hyeon seol,2017,742680,Sonnori corp,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Haque,2017,662540,Supertry studios,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Vrc pro off-road track: buggyland fuencarral spain,2017,678732,Virtual racing industries ltd.,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
Joumee the hedgehog,2017,673220,Aghayeva and ko s.r.o.,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Reformers-变革者,2017,727830,Rmking,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Now man flies,2017,739690,Epic fire,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Hell survive,2017,749510,Alexeibelih,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3-in-1 bundle brain trainings,2017,743400,Aleksander chiepaikin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Snake: road to apple,2017,731230,Anv team,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Depopulation,2017,718210,Aweswan studios,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
Airmech wastelands,2017,595770,Carbon games,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"Houston, we have spinach!",2017,734870,"Acme nerd games, llc",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Trigonometry,2017,749990,Xinfinity games,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Omsi 2 add-on downloadpack vol. 5 – ki-menschen,2017,708172,Halycon media,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Magilore,2017,724520,Cole kitroser,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The balloonist: beyond the clouds.,2017,681380,"Pandamonium games design,main leaf",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Tank wars: anniversary edition,2017,697950,Stefan fleischer,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Dominions 5 - warriors of the faith,2017,722060,Illwinter game design,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Boinks,2017,731560,Born in 1978,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Box looter 2018,2017,746570,Ludo land,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Elminage original - priestess of darkness and the ring of the gods,2017,618710,"Starfish-sd inc,mebius",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Turretmaster,2017,685570,Hikati games,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ropelike,2017,655140,Atriagames,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
