developer,sentiment_analysis
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Dontnod Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1
Animu Game,1
Atelier 801,1
Atelier 801,0
Atelier 801,1
Atelier 801,1
Atelier 801,1
Atelier 801,2
Atelier 801,2
Atelier 801,1
Atelier 801,1
Atelier 801,1
Atelier 801,1
Atelier 801,2
Atelier 801,2
Atelier 801,1
Atelier 801,2
Atelier 801,1
Atelier 801,1
Atelier 801,2
Atelier 801,2
Atelier 801,1
Atelier 801,1
Atelier 801,1
Atelier 801,1
Atelier 801,1
Atelier 801,1
Atelier 801,1
Atelier 801,0
Zanrai Interactive,1
Lazy Bum Games,2
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,0
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,0
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,0
Spiderling Studios,2
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,0
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,1
Spiderling Studios,2
Spiderling Studios,1
Doctor Entertainment Ab,2
Doctor Entertainment Ab,2
Doctor Entertainment Ab,2
Doctor Entertainment Ab,0
Doctor Entertainment Ab,1
Doctor Entertainment Ab,0
Doctor Entertainment Ab,0
Doctor Entertainment Ab,2
Doctor Entertainment Ab,0
Doctor Entertainment Ab,0
Doctor Entertainment Ab,1
Doctor Entertainment Ab,2
Doctor Entertainment Ab,1
Doctor Entertainment Ab,1
Doctor Entertainment Ab,0
Doctor Entertainment Ab,1
Doctor Entertainment Ab,2
Doctor Entertainment Ab,1
Doctor Entertainment Ab,0
Doctor Entertainment Ab,1
Doctor Entertainment Ab,2
Doctor Entertainment Ab,2
Doctor Entertainment Ab,2
Doctor Entertainment Ab,1
Doctor Entertainment Ab,2
Doctor Entertainment Ab,2
Doctor Entertainment Ab,2
Doctor Entertainment Ab,1
Doctor Entertainment Ab,2
Doctor Entertainment Ab,2
Dotemu,2
Dotemu,1
Dotemu,0
Red Dwarf Games,1
Red Dwarf Games,2
Red Dwarf Games,2
Red Dwarf Games,1
Red Dwarf Games,1
Red Dwarf Games,2
"Aspyr,Quantic Dream (Original Release)",0
Techland,2
Techland,0
Techland,2
Techland,1
Techland,1
Techland,2
Techland,1
Techland,1
Techland,2
Techland,2
Techland,2
Techland,2
Techland,0
Techland,2
Techland,2
Techland,2
Techland,1
Techland,2
Techland,2
Techland,2
Techland,0
Techland,1
Techland,0
Techland,1
Techland,2
Techland,2
Techland,2
Techland,2
Techland,1
Techland,0
Techland,2
Techland,0
Techland,2
Techland,2
Techland,1
Techland,1
Techland,2
Techland,2
Techland,1
Techland,0
Techland,2
Techland,1
Techland,2
Techland,2
Techland,2
Techland,2
Techland,2
Techland,0
Techland,1
Techland,1
Techland,1
Techland,0
Techland,2
Techland,2
Techland,1
Techland,1
Techland,1
Techland,0
Techland,2
Techland,1
Techland,1
Techland,1
Techland,2
Techland,2
Techland,2
Techland,1
Techland,2
Techland,2
Techland,1
Techland,2
Techland,1
Techland,1
Techland,1
Techland,1
Techland,0
Techland,2
Techland,1
Techland,2
Techland,1
Techland,2
Techland,1
Techland,1
Techland,2
Techland,0
Techland,1
Techland,1
Archive Entertainment,0
Archive Entertainment,2
Archive Entertainment,0
Archive Entertainment,2
Archive Entertainment,2
Archive Entertainment,2
Archive Entertainment,2
Archive Entertainment,2
Archive Entertainment,1
Archive Entertainment,2
Archive Entertainment,1
Archive Entertainment,2
Archive Entertainment,1
Archive Entertainment,1
Archive Entertainment,2
Archive Entertainment,2
Archive Entertainment,0
Archive Entertainment,1
Archive Entertainment,0
Archive Entertainment,1
Archive Entertainment,2
Archive Entertainment,0
Archive Entertainment,1
Archive Entertainment,2
Archive Entertainment,0
Archive Entertainment,2
Archive Entertainment,2
Archive Entertainment,2
Archive Entertainment,1
Archive Entertainment,2
Archive Entertainment,1
Archive Entertainment,1
Archive Entertainment,0
Archive Entertainment,1
Archive Entertainment,0
Archive Entertainment,2
Archive Entertainment,2
Archive Entertainment,1
Archive Entertainment,0
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,0
Mages. Inc.,0
Mages. Inc.,1
Mages. Inc.,2
Rdt.32,2
Rdt.32,2
Rdt.32,2
Rdt.32,0
Endless Loop Studios,2
"Deep Silver Volition,High Voltage Software",1
"Deep Silver Volition,High Voltage Software",2
"Deep Silver Volition,High Voltage Software",2
"Deep Silver Volition,High Voltage Software",1
"Deep Silver Volition,High Voltage Software",0
"Deep Silver Volition,High Voltage Software",2
"Deep Silver Volition,High Voltage Software",1
"Deep Silver Volition,High Voltage Software",0
"Deep Silver Volition,High Voltage Software",1
"Deep Silver Volition,High Voltage Software",2
"Deep Silver Volition,High Voltage Software",0
"Deep Silver Volition,High Voltage Software",2
"Deep Silver Volition,High Voltage Software",2
"Deep Silver Volition,High Voltage Software",2
"Deep Silver Volition,High Voltage Software",2
"Deep Silver Volition,High Voltage Software",1
"Deep Silver Volition,High Voltage Software",1
"Deep Silver Volition,High Voltage Software",1
"Binary Zoo,The Game Creators",1
"Binary Zoo,The Game Creators",2
"Binary Zoo,The Game Creators",1
"Binary Zoo,The Game Creators",2
"Binary Zoo,The Game Creators",2
"Binary Zoo,The Game Creators",2
Raylight Games,0
Stephenallen,2
Forever Entertainment S. A.,1
Winter Wolves,1
Dotemu,1
Sometimes You,1
Sometimes You,2
Gabbergames.Com,2
Exe-Create,2
"Rodeo Games,Twistplay",2
"Rodeo Games,Twistplay",1
Atypical Games,2
"Bitmonster, Inc.",1
"Bitmonster, Inc.",1
"Bitmonster, Inc.",0
"Bitmonster, Inc.",0
"Bitmonster, Inc.",1
"Bitmonster, Inc.",1
"Bitmonster, Inc.",1
"Bitmonster, Inc.",2
"Bitmonster, Inc.",2
"Bitmonster, Inc.",1
"Bitmonster, Inc.",2
"Bitmonster, Inc.",0
If Studios,1
Fresh3D,2
Microsoft Game Studios,2
Microsoft Game Studios,2
Microsoft Game Studios,2
Microsoft Game Studios,2
Microsoft Game Studios,2
Microsoft Game Studios,1
Microsoft Game Studios,1
Microsoft Game Studios,0
Microsoft Game Studios,1
Microsoft Game Studios,1
Microsoft Game Studios,2
Microsoft Game Studios,2
Microsoft Game Studios,1
Microsoft Game Studios,2
"2K Australia,Gearbox Software,Aspyr (Mac,Linux)",2
"2K Australia,Gearbox Software,Aspyr (Mac,Linux)",2
"2K Australia,Gearbox Software,Aspyr (Mac,Linux)",2
"Snk Corporation,Code Mystics",1
Creative Assembly,2
Croteam,1
Croteam,2
Croteam,2
Croteam,2
Croteam,1
Croteam,1
Croteam,1
Croteam,1
Croteam,2
Croteam,2
Croteam,1
Croteam,2
Croteam,1
Renegade Kid,1
Brytenwalda,1
Brytenwalda,1
Brytenwalda,2
Brytenwalda,1
Brytenwalda,0
Brytenwalda,1
Brytenwalda,1
Exe Games Inc.,1
Exe Games Inc.,1
Exe Games Inc.,0
Exe Games Inc.,2
Exe Games Inc.,1
Exe Games Inc.,0
Exe Games Inc.,1
Exe Games Inc.,1
Exe Games Inc.,0
Exe Games Inc.,1
Exe Games Inc.,1
Exe Games Inc.,1
Exe Games Inc.,0
Exe Games Inc.,1
Exe Games Inc.,1
Exe Games Inc.,0
Exe Games Inc.,2
Exe Games Inc.,1
Exe Games Inc.,1
Exe Games Inc.,2
Rogue Entertainment,1
Quantumfrog,1
Crystal Dynamics,0
Crystal Dynamics,2
"Jumpstart Games, Inc.",1
"Jumpstart Games, Inc.",0
"Jumpstart Games, Inc.",1
"Jumpstart Games, Inc.",1
"Jumpstart Games, Inc.",0
"Jumpstart Games, Inc.",0
"Jumpstart Games, Inc.",0
"Jumpstart Games, Inc.",2
"Jumpstart Games, Inc.",1
"Jumpstart Games, Inc.",1
"Schine, Gmbh",0
"Schine, Gmbh",2
"Schine, Gmbh",1
"Schine, Gmbh",1
"Schine, Gmbh",2
"Schine, Gmbh",2
Doublebear Productions,2
Doublebear Productions,1
Doublebear Productions,1
Screwfly Studios,1
"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",0
Glass Knuckle Games,2
Alice In Dissonance,2
Imaekgames [Imaek Limited],0
Ivory Tower In Collaboration With Ubisoft Reflections,1
Ivory Tower In Collaboration With Ubisoft Reflections,0
Ivory Tower In Collaboration With Ubisoft Reflections,1
Ivory Tower In Collaboration With Ubisoft Reflections,1
Ivory Tower In Collaboration With Ubisoft Reflections,2
Ivory Tower In Collaboration With Ubisoft Reflections,1
Ivory Tower In Collaboration With Ubisoft Reflections,1
Ivory Tower In Collaboration With Ubisoft Reflections,1
Ivory Tower In Collaboration With Ubisoft Reflections,1
Ivory Tower In Collaboration With Ubisoft Reflections,1
Ivory Tower In Collaboration With Ubisoft Reflections,0
Ivory Tower In Collaboration With Ubisoft Reflections,2
Ivory Tower In Collaboration With Ubisoft Reflections,0
Ivory Tower In Collaboration With Ubisoft Reflections,1
Ivory Tower In Collaboration With Ubisoft Reflections,1
Ivory Tower In Collaboration With Ubisoft Reflections,1
Ivory Tower In Collaboration With Ubisoft Reflections,1
Ivory Tower In Collaboration With Ubisoft Reflections,1
Telltale Games,1
Telltale Games,2
Telltale Games,1
Telltale Games,2
Telltale Games,2
Telltale Games,2
Telltale Games,2
Telltale Games,0
Telltale Games,2
Telltale Games,0
Telltale Games,0
Telltale Games,0
Telltale Games,2
Telltale Games,1
Telltale Games,1
Telltale Games,1
Telltale Games,2
Telltale Games,2
Telltale Games,2
Telltale Games,1
Telltale Games,0
Telltale Games,1
Telltale Games,0
Telltale Games,0
Telltale Games,2
Telltale Games,1
Telltale Games,1
Telltale Games,1
Telltale Games,1
Telltale Games,2
Telltale Games,2
Telltale Games,1
Telltale Games,1
Telltale Games,2
Telltale Games,0
Pixeljam,1
Pixeljam,1
Pixeljam,0
Postmod Softworks,2
Postmod Softworks,1
Alternative Software Ltd,1
Scs Software,1
Gameart Studio Gmbh,2
Gameart Studio Gmbh,2
"Lucid Games,Aspyr (Mac &Amp; Linux)",2
"Lucid Games,Aspyr (Mac &Amp; Linux)",1
"Lucid Games,Aspyr (Mac &Amp; Linux)",2
Telltale Games,2
Telltale Games,2
Telltale Games,2
Telltale Games,2
Telltale Games,2
Telltale Games,2
Telltale Games,1
Telltale Games,1
Telltale Games,2
Telltale Games,1
Telltale Games,1
Telltale Games,2
Telltale Games,2
Telltale Games,2
Telltale Games,1
Telltale Games,0
Telltale Games,2
Telltale Games,1
Telltale Games,1
Telltale Games,2
Telltale Games,1
Telltale Games,2
Telltale Games,2
Telltale Games,1
Telltale Games,1
Telltale Games,1
Telltale Games,2
Telltale Games,1
Telltale Games,1
Telltale Games,2
Telltale Games,2
Telltale Games,1
Telltale Games,2
Telltale Games,1
Telltale Games,2
Telltale Games,1
Telltale Games,2
Telltale Games,2
Telltale Games,1
Telltale Games,2
Telltale Games,2
Telltale Games,0
Telltale Games,2
Telltale Games,2
Telltale Games,0
Telltale Games,2
Telltale Games,2
Telltale Games,2
Telltale Games,1
Telltale Games,0
Telltale Games,0
Telltale Games,2
Telltale Games,1
Telltale Games,2
Telltale Games,1
Telltale Games,1
Telltale Games,2
Telltale Games,2
Telltale Games,1
Telltale Games,2
With The Love Studios,0
Io Entertainment,1
Io Entertainment,1
Spicy Horse,2
"Jackbox Games, Inc.",2
"Jackbox Games, Inc.",2
"Jackbox Games, Inc.",2
Strike Games,2
Strike Games,2
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,2
11 Bit Studios,2
11 Bit Studios,1
11 Bit Studios,0
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,2
11 Bit Studios,0
11 Bit Studios,0
11 Bit Studios,2
11 Bit Studios,2
11 Bit Studios,2
11 Bit Studios,1
11 Bit Studios,2
11 Bit Studios,1
11 Bit Studios,2
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,0
11 Bit Studios,2
11 Bit Studios,2
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,0
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,2
11 Bit Studios,1
11 Bit Studios,2
11 Bit Studios,0
11 Bit Studios,0
11 Bit Studios,1
11 Bit Studios,2
11 Bit Studios,2
11 Bit Studios,0
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,0
11 Bit Studios,1
11 Bit Studios,2
11 Bit Studios,0
11 Bit Studios,2
11 Bit Studios,0
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,2
11 Bit Studios,1
11 Bit Studios,1
11 Bit Studios,2
Numantian Games,1
Ninja Kiwi,2
Ninja Kiwi,1
Ninja Kiwi,2
Ninja Kiwi,2
Ninja Kiwi,1
Ninja Kiwi,1
Ninja Kiwi,2
Ninja Kiwi,1
Ninja Kiwi,2
Ninja Kiwi,1
Soviet Games,2
Soviet Games,2
Soviet Games,2
Soviet Games,1
Soviet Games,2
Soviet Games,2
Soviet Games,1
Soviet Games,1
Soviet Games,1
Soviet Games,1
Soviet Games,2
Soviet Games,1
Soviet Games,2
Soviet Games,2
Soviet Games,1
Soviet Games,2
Soviet Games,1
Soviet Games,0
Soviet Games,1
Yfyx Games,2
Sky Drake Studios,2
Sky Drake Studios,0
Hunted Cow Studios,0
Hunted Cow Studios,1
Hunted Cow Studios,2
Hunted Cow Studios,1
Hunted Cow Studios,2
Hunted Cow Studios,2
Scott Cawthon,1
Scott Cawthon,0
Scott Cawthon,2
Scott Cawthon,1
Scott Cawthon,1
