user_id,playtime,item_id
76561198041790809,1578,240
76561198041794247,12206,4000
76561198041805408,91,400
76561198041811251,0,220
Crysis049,649,4000
Fullysick101,1068,240
76561198041814610,33,4000
76561198041815803,234,10
76561198041815998,966,220
76561198041818423,4651,4000
Driftinwithin,13493,550
76561198041823743,146,9480
76561198041824667,1253,4000
76561198041826091,1129,42700
76561198041827633,1048,10090
Mcskorob,31,10
76561198041837599,24080,240
Gamegeek10,15109,4000
76561198041842088,1824,4000
Senorlopezthemagician,25193,4000
76561198041843786,635,4000
76561198041850560,33272,8930
76561198041853063,574,550
76561198041854558,1993,240
Trist12123,416,550
76561198041865986,239,7940
Nuddebeee,921,240
76561198041869999,45,400
Dayyvedd,0,220
Hypnus6,484,220
76561198041894930,4,220
76561198041898570,339,218230
76561198041905418,150,4000
Gdhadfh,109,300
Saw2u,72169,8930
76561198041940361,627,550
76561198041940991,0,220
Kadking,0,220
76561198041964912,22,320
76561198041965216,63,240
The_cereal_killer,66,300
Awwmagawd,275,220
Audenlaurance,414,4000
76561198041969616,371,4000
76561198041970294,408,220
Lordgorg,141,240
76561198041993369,2051,730
Penisfolife,173,42910
76561198041994941,12,4760
76561198041995331,1017,240
Fonzey,0,240
76561198041995863,405,240
Mattyfalcs,10,550
76561198041996037,672,550
76561198041999685,301,240
76561198041999771,785,1250
Samuraisquirrel,1168,4000
Deceitfulphoenix,5465,4000
Nathstar,21283,4000
76561198042023494,10,3910
76561198042024570,464,4000
76561198042025188,548,550
76561198042026422,434,220
Zappy5443,43397,4000
Qnuffinsp,1272,3830
76561198042036033,7338,4000
Demnu,252,240
Pochanko,0,220
76561198042055980,73,70
76561198042060306,103,220
76561198042064638,61,240
Jtwyward,1162,4000
76561198042065900,49,240
Jamesseblew,21,240
Redeck123,987,550
76561198042082977,80,240
76561198042091714,2,11240
Nochallenge,896,3830
76561198042105966,26233,240
Tysonhusson,30,240
Thegolfball,19834,240
76561198042107824,1977,240
Camsucksducks,2327,4000
76561198042109986,99,26800
76561198042111278,626,620
76561198042117849,1791,105600
76561198042117921,1388,12520
Percythelostgoat,409,220
Thompa,34160,105600
Pizzaguygaming,2889,4000
76561198042136913,13464,240
76561198042145516,1534,105600
Corey639,0,220
Kiinretra,77,3320
Legionftw,0,20820
76561198042147634,34,20
76561198042148398,1,240
76561198042148512,1635,70
Thatxuperman,0,17470
12345678910123,0,320
76561198042153608,0,300
76561198042156637,96,6060
76561198042158175,3511,4000
76561198042159131,331,4000
Chau2213,761,240
76561198042171301,3,320
76561198042172357,1691,240
76561198042181919,1121,1250
76561198042182187,441,4000
76561198042185443,143,240
76561198042188750,1,300
76561198042192184,600,3920
76561198042192960,42,300
76561198042193477,141,70
76561198042195160,101,240
Foot_carlick,0,2100
76561198042205900,0,240
Tyrelle_117,329,240
Salt_peppered,956,240
76561198042220203,45,10
76561198042225887,0,240
76561198042229626,1778,10
76561198042233284,72,1520
76561198042234088,0,17410
76561198042235022,7,240
76561198042235584,1810,220
Imperialkirito,11559,4000
76561198042236284,1114,620
Nespup,2,17460
76561198042242286,531,4760
76561198042245296,25,35480
76561198042249176,5853,105600
Deadream,289,220
Dankestdankiveeverdanked,1906,3830
Catas_eye,0,4000
76561198042260349,1365,6860
76561198042266501,2883,4000
76561198042266891,3813,105600
76561198042266969,237,300
76561198042267555,3176,550
76561198042267867,195,4000
76561198042268133,91,240
Xinarcho,17,300
Zaukster,2187,4000
76561198042270811,1426,2990
76561198042272593,2282,240
76561198042288226,1371,240
Saltycake,970,4000
76561198042291696,32,3830
76561198042293480,102,240
76561198042295659,2855,4000
76561198042296916,2198,32370
76561198042305531,15,240
76561198042306159,245,400
Dewless,9,240
Sadbro,4532,240
76561198042330110,734,240
76561198042333661,42,10
76561198042333966,217,400
Kensaid2591,171,70
76561198042346933,105,240
Mexicantaco,1560,240
Willbix,1449,4000
76561198042350573,29,70
76561198042372186,489,240
76561198042372426,461,240
76561198042372638,53,2600
76561198042378705,0,240
Andyyao,0,10
76561198042386049,4,240
Turtlexl1,246,240
76561198042400108,1026,240
Jarrazard,33494,4000
Irapekidzforgold,0,240
Aeverdyn,50,3830
76561198042413942,1540,4000
76561198042414726,21657,240
Hypahh,0,2500
76561198042422937,64,220
76561198042424269,0,3320
Daaannns,294,20
Gibbo96,785,4000
76561198042426857,712,91600
Motherlymunkle,4253,240
76561198042427581,10333,4000
76561198042431277,9203,4000
76561198042434699,2802,4000
Acezu,31124,240
76561198042448866,1,240
76561198042450278,2383,105600
Helpmeharry,28064,4000
76561198042451106,823,240
76561198042452592,217,70
Bjosx,1570,220
76561198042458320,206,48000
For-sparta,221,42700
76561198042463095,139,240
Lsjsban123,744,4000
76561198042464828,216,1250
The_hacker_4chan,177,70
76561198042466689,19,4000
Koebkoeb,7155,4000
76561198042469893,312,4000
76561198042471841,3873,240
76561198042475717,81,240
76561198042476763,1518,4000
Ozyzz2,321,240
Jaxonthesiqcunt,5,10
Uwot81v1meh,40188,4000
76561198042484952,11310,4000
76561198042490596,11254,4000
76561198042492630,0,50
76561198042492706,344,550
76561198042497486,771,203140
76561198042503321,1579,4000
Spaceman178,28,4000
76561198042516560,2684,240
76561198042518125,737,4000
Girlgamurrr,119,240
76561198042519863,12,220
76561198042520893,2221,4000
Aaliyahsp,2908,4000
76561198042525613,9946,105600
76561198042529195,174,12200
76561198042541826,889,4000
76561198042543418,1042,220
Wolfgangkilldemall,1681,4000
76561198042547248,4480,4000
Accountgothacked,74406,240
Zippy934,6384,4000
76561198042552078,1151,3920
76561198042560785,7,240
76561198042562151,724,220
76561198042564141,1235,220
Sacrificialsteak,19,10
76561198042570387,3495,240
76561198042575251,32,17410
76561198042581032,1399,240
76561198042589464,1416,240
76561198042591626,44,300
Watysbrah,456,4000
76561198042594310,22,4000
Jbex117,303,17390
Infamousjeck,263,220
Mooshw,358,400
76561198042612057,25,240
76561198042621893,14522,240
76561198042621968,4724,240
Alienivander,496,240
Hardz123,1865,8930
R4yzorr,456,240
76561198042638369,0,240
Dankestmemefactoryl33t,324,220
76561198042645865,27,240
Thisisactuallyavirus,1038,4000
Manutroll,5564,4000
76561198042649549,1614,4000
76561198042671478,6559,1250
76561198042672120,261,400
76561198042673318,29608,240
76561198042675136,910,240
76561198042679719,39,300
Bherick,767,300
76561198042684169,1360,4000
76561198042684717,0,20
Sxcnex,33,220
76561198042690309,240,220
A_baby_seal,366,15100
Southapollo,87,4000
76561198042707062,134,70
Yakunan,3,240
Jabbcore,305,4000
Awesomnessinacup,11155,4000
76561198042712312,127,10
76561198042720283,13433,252950
76561198042720752,22,104700
76561198042726349,6357,9480
Jayalx2,504,4000
76561198042729799,415,4000
76561198042731826,199,4000
76561198042743118,145,1520
13012,75,20
76561198042754142,4495,4000
76561198042754188,159,2700
76561198042756286,1333,4000
Tommmmmmmmm,112,70
76561198042756846,1586,4000
76561198042757992,0,23490
Bantus_,1564,240
Noobonaquest,0,220
76561198042759382,0,2100
76561198042759654,639,550
76561198042760534,0,220
76561198042762574,10,10180
76561198042763002,384,4560
76561198042766499,26279,105600
76561198042769851,228,240
Ostray,1624,49520
Rachellezilla,400,400
76561198042775361,1318,4000
76561198042775531,3421,15620
Vekta13,26058,4000
76561198042776371,481,4000
Jcasl2,22941,4000
Lanthrium,820,620
76561198042786279,1,34030
Fastawake,6116,4760
Sycla,494,240
Acehorto,348,4000
Dondjed,0,1250
Sio_nc,2405,49520
Boobies99,14818,240
76561198042806332,410,10180
76561198042806566,23,12200
76561198042806618,835,240
76561198042807944,120,70
76561198042817487,481,240
Mysticalmysteries,1345,10
76561198042821557,1611,7670
Theoriginalgutsyou,8470,4000
76561198042826455,199,4000
Harry_mess,28,4000
Jakerocks,5349,4000
76561198042846440,720,4000
76561198042848240,373,400
76561198042855442,4212,22600
76561198042856696,735,220
End_,50,10
Cl1kb00m,1767,10
76561198042881049,1059,220
76561198042889719,94,300
Squirrellogic,4068,4000
That_chap,82,7670
76561198042907638,101,3920
76561198042919154,46,220
Mr-timn,583,22370
76561198042945848,2,13200
76561198042947768,0,3920
Immortalcow,394,24240
76561198042951266,8240,2700
76561198042956175,74,240
76561198042957361,144,22330
Move_it101,440,240
Ninjasauro,2582,17450
76561198042966837,407,400
Goosedtd,1678,300
Doofen,4,320
76561198042982842,411,240
Wh1zzyboy,477,4000
Donnythedealer,14431,240
The_lord_of_the_tacos,1801,4700
76561198043001400,0,220
Unit_011,691,300
Hannibru,149,4000
76561198043011789,14,240
76561198043012905,46,35700
76561198043018658,3162,4000
76561198043026546,1160,1250
76561198043030798,0,3350
Mistadrdray,658,240
76561198043032606,90,320
76561198043041290,0,70
76561198043042471,731,240
Dylandisturbed,65,4000
Niggerlet,1,220
Sauceandfun,202,20
76561198043051817,5280,240
76561198043052417,17,220
Madbomer,1631,4000
76561198043067406,2,220
76561198043072338,777,240
Reywqrrtty,1354,70
Lapanthere,0,10180
76561198043078466,904,4000
Dillzaa,194,4000
Youmessedwithmyflowers,2439,4000
76561198043095159,414,220
76561198043095549,9990,240
76561198043096353,9,320
76561198043112504,16858,4000
Dsmob,234,10
76561198043114902,0,2100
76561198043117524,0,240
76561198043119386,0,3830
Jazarey,25644,4000
76561198043124568,0,4000
Grickles,0,70
76561198043140335,398,220
76561198043142899,794,550
76561198043146027,708,240
76561198043147411,8394,240
76561198043148707,41,21800
Murphym8,954,240
Qualbert,0,220
76561198043163369,703,240
Raynnnisready,32155,4000
76561198043166551,4947,42700
Benpk34alt,32860,4000
76561198043173880,0,320
76561198043175946,4089,4000
Theheadbitch,2382,220
Mazza1353,947,240
76561198043192599,2126,4000
76561198043194775,10563,220
76561198043195370,97,4000
76561198043197705,3323,10500
76561198043198059,2892,4000
76561198043200255,384,220
Bymyselfformyself,484,240
Mungo_1990,0,20
76561198043204021,757,240
76561198043204153,2963,4000
Inkinthehart,35,3920
76561198043209505,0,20500
Shaygryffin,130,220
76561198043218878,1857,10090
76561198043219792,1690,240
76561198043222361,3471,4000
76561198043229410,11157,240
76561198043243821,298,104700
76561198043248019,429,220
76561198043248327,340,240
76561198043249539,5744,3920
76561198043250125,80,4000
Byronispro,3,4570
76561198043271832,643,105600
Mhanlon8,154,240
76561198043274332,590,240
76561198043274690,0,240
76561198043276490,4939,4000
76561198043288611,2011,550
76561198043299193,182,11140
Vic_dizzle,0,220
76561198043319176,2563,1250
Williamfranklin,574,220
76561198043321506,41,6860
Nigga_ass_domination,270,240
76561198043337011,44,240
Kuabee44,212,240
76561198043340929,154,300
76561198043342307,317,42700
Hhheckle,11,10
Happypeasant,7100,300
76561198043346367,1016,22330
76561198043348043,3535,4000
76561198043351079,0,240
76561198043359326,334,3590
76561198043364260,9563,8930
Sergedelux2,5073,4000
76561198043372432,10269,4000
Svrkgujdisjfouekojsoid,0,240
76561198043376448,1192,240
Damagereverse,8,300
Swaaat,87689,10
76561198043391005,12816,4000
76561198043392285,2457,21690
Mazza2210,3217,4000
76561198043395617,1799,8930
76561198043401005,0,6850
Superlegacyz,0,10
Bleedingsanity,313,3830
76561198043414876,1730,240
76561198043420794,1034,4760
76561198043422410,3,3920
Ashcatchem150,0,2100
Newren,132,8190
76561198043437761,287,4000
Lordzaneris,473,240
76561198043440729,4952,49520
76561198043450830,12290,4000
76561198043452448,189,240
Nasty_is_cool,249,420
76561198043455451,3152,70
76561198043457790,8090,4000
76561198043462574,22403,4000
76561198043463811,27,6060
76561198043464392,7,4000
Yobbomcsweeny,86,220
76561198043465851,6,7670
76561198043468492,11194,730
76561198043469792,0,70
Idunzoi,49,4000
76561198043495477,118,4560
76561198043499851,556,220
352039981386723,1173,240
Ckr726,786,4000
76561198043503639,497,550
76561198043508717,108,240
1232999,2392,4000
76561198043513790,1062,320
76561198043521700,456,4000
76561198043522190,12805,240
76561198043523544,974,8000
76561198043525424,202,3830
76561198043525738,57,70
76561198043529964,3822,4000
76561198043545967,688,7940
76561198043556667,874,220
76561198043557673,23,10
Declanbuc,498,220
-proslayer-,0,7000
76561198043569989,36,4570
Batman7972,29,220
76561198043583002,1010,730
76561198043584636,42,4000
76561198043592866,11,24740
76561198043594420,0,4000
Melfice54,12,240
76561198043606933,0,3920
Anarchyjr,476,4000
76561198043608775,0,2600
76561198043610933,0,1520
76561198043612345,11465,4000
Tefaupehade,1062,220
76561198043615865,0,3830
Drybones456,16,4560
76561198043624811,1279,10
76561198043628484,1698,240
76561198043630322,9947,240
Legendarysoccerplayerhk,1510,620
76561198043631496,0,2810
76561198043632574,4022,4000
76561198043633744,44,240
Jiggysaur,16,20
76561198043639144,1,240
Inf2rnal,2613,9480
76561198043659863,905,17390
76561198043663233,119,220
76561198043667183,10656,240
Themikkyw,1,240
Ilikecarpet,1951,240
Axzalar,1304,4000
76561198043682868,39,240
Rhyke_2303,441,97330
76561198043684610,0,20
Dcently,303,220
76561198043686730,32,400
Quantummagnum,2222,240
Riverjelly,2201,10
76561198043690345,1745,550
76561198043691770,870,4000
76561198043699745,7037,4000
76561198043707981,772,4000
76561198043713459,0,4000
76561198043717627,620,220
Voldemosh,13,240
76561198043718671,596,240
76561198043721371,350,4000
76561198043722557,2270,240
Naviagames,0,240
76561198043728080,133,240
Red_kn1ght,1,240
76561198043737152,718,4000
Stennicat,0,4000
76561198043743452,893,400
76561198043746288,564,10150
76561198043753683,2761,300
76561198043757230,87,6060
76561198043766755,374,4000
76561198043770221,169,220
76561198043777481,446,550
Generalstubbs,9792,300
76561198043778593,685,4000
Clown_prince_of_crimes,14177,4000
Magmantis,766,4000
76561198043780994,502,1510
Flibbertigibbet,1300,550
76561198043781533,1573,220
76561198043782605,0,4000
Raggedyalmond83,3,20
76561198043782939,0,4000
76561198043785177,0,220
Fallingout,392,300
76561198043786095,80,220
Sirl4g4l0t,0,3920
76561198043786573,123,4000
76561198043787786,78,17410
76561198043788264,314,1250
Sauceallovermygrill,280,240
Bruxozi,173,4000
Psypsynot,11,4000
76561198043794090,0,38600
76561198043794449,0,95300
Zuesbrah,1566,240
76561198043795163,11,38400
76561198043795173,11049,240
76561198043797546,530,240
Jabberwokie33,928,4700
76561198043797788,196,240
76561198043800265,156,7670
76561198043801310,1615,4000
76561198043801507,1689,240
Cheung089,180,36000
Freezyfluff,158,4000
76561198043803126,465,4000
Iberious,0,4000
76561198043805792,1477,1250
76561198043805921,12,227940
76561198043807734,4850,550
South393,1,240
76561198043808324,2615,730
76561198043809073,239,61600
76561198043809920,665,4000
76561198043811581,3032,550
76561198043813684,20357,240
76561198043815190,848,620
76561198043816164,19,10
76561198043817265,3331,42910
76561198043821212,2314,4000
76561198043821276,0,220
76561198043823130,0,6060
Marcymarc,17,4000
Scemochilegge1,7,320
76561198043827476,1323,550
76561198043827614,0,20
76561198043828070,0,208090
76561198043829618,16473,4000
76561198043830442,3205,730
76561198043830700,979,240
76561198043831228,1,32380
75k12,1290,4000
76561198043837484,0,17470
Herbfreak,294,240
76561198043860134,8269,1250
76561198043863376,3057,113400
Justjessqt,259,2700
76561198043865423,284,8190
Pr_jt,56,9480
Itswilloss,210,300
76561198043882801,483,41500
76561198043882993,55,4700
76561198043884307,504,4000
76561198043884499,736,620
Aza5595,905,500
76561198043887531,1539,105600
Mrdestroy12,0,20
Yayforquads,5635,240
76561198043891887,0,12100
76561198043894526,0,3920
76561198043895921,201,4000
Knator10,0,240
76561198043897246,0,3920
Peeko98,330,4000
76561198043898487,20475,240
76561198043898951,0,2100
76561198043899556,808,400
Invantage,2048,4000
Drycows,31,220
Platinite,9,240
76561198043901919,0,24780
76561198043902766,5,320
76561198043903596,170,240
76561198043904349,261,240
76561198043904527,8790,4000
Campbellneave,312,550
76561198043905196,111,13240
76561198043905229,0,240
76561198043905413,182,240
76561198043905593,205,240
76561198043907775,1928,4000
76561198043908757,1394,240
Darthlambrou,0,2100
76561198043913691,1355,4000
Madtf,987,10
76561198043914323,49585,240
76561198043916752,0,33230
Afunkasaurus,817,300
76561198043919150,640,4000
76561198043920109,2402,4000
76561198043921170,772,240
76561198043924662,14,4000
Kroozer55,199,4000
Ibladwell,61,220
Posocer,2413,4000
Sherlad,9813,240
76561198043927082,215,240
76561198043927906,0,240
76561198043928101,8275,4000
76561198043928583,68,35140
76561198043928985,5300,105600
76561198043929736,234,2700
76561198043930128,1012,6910
76561198043932223,754,63380
Gamer_down_under,2,240
76561198043933250,888,4000
76561198043934356,129,400
76561198043935674,456,4000
76561198043936178,219,550
Drizzlexstyle,0,17080
76561198043937230,389,4000
76561198043938938,0,2400
76561198043939811,141,320
76561198043940606,163,220
76561198043940827,377,220
Chandlerthewise,126,4000
76561198043944436,20,22370
76561198043946150,46,1200
76561198043946426,168,550
76561198043947086,7941,4000
Yfyfgyfgyftyt,1305,240
76561198043952592,206,12140
76561198043953779,3361,550
76561198043955404,0,320
76561198043958807,55,10
76561198043961228,1041,4000
76561198043963978,183,240
76561198043976818,127,4000
76561198043979986,0,4000
